af,asn_v4,asn_v6,country_code,dist,dst_addr,dst_lat,dst_lon,from,fw,group_id,lts,msm_id,msm_name,prb_id,proto,rt,src_addr,src_lat,src_lon,timestamp,type
4,812,6939,CA,75.82116049456808,199.4.144.2,43.677223,-79.630556,99.236.42.28,4680,1911041,76,1911041,Tdig,20273,UDP,29.506,10.9.8.53,43.5285,-80.5495,1427541377,dns
4,11342,,CA,522.7175845464482,199.4.144.2,43.677223,-79.630556,66.212.161.132,4680,1911041,25,1911041,Tdig,20382,UDP,14.398,10.27.68.1,45.5085,-73.5485,1427541373,dns
4,855,,CA,4513.379073050428,199.4.144.2,51.505278,0.055278,142.176.125.66,4680,1911041,149,1911041,Tdig,20451,UDP,70.991,192.168.2.10,46.2275,-63.1305,1427541394,dns
4,5769,,CA,2231.5959398710934,199.4.144.2,25.79325,-80.290556,66.130.166.88,4680,1911041,89,1911041,Tdig,20488,UDP,51.788,10.2.245.241,45.2615,-74.2285,1427541397,dns
4,577,,CA,477.99819514648794,199.4.144.2,43.677223,-79.630556,174.88.231.238,4680,1911041,60,1911041,Tdig,20500,UDP,12.135,192.168.2.17,45.2875,-74.0425,1427541384,dns
4,852,,CA,3819.6830395114525,199.4.144.2,33.942536,-118.408075,209.29.5.141,4680,1911041,66,1911041,Tdig,20519,UDP,97.651,192.168.100.180,45.4215,-75.7025,1427541379,dns
4,5769,,CA,2277.3558144274457,199.4.144.2,25.79325,-80.290556,70.82.73.70,4680,1911041,49,1911041,Tdig,20543,UDP,50.991,192.168.0.105,45.5385,-73.5105,1427541389,dns
4,13657,,CA,1985.660018489849,199.4.144.2,25.79325,-80.290556,216.235.11.88,4680,1911041,164,1911041,Tdig,20615,UDP,51.87,10.0.1.5,43.6395,-79.5325,1427541378,dns
4,577,,CA,27.915728461291966,199.4.144.2,43.677223,-79.630556,70.49.102.173,4680,1911041,99,1911041,Tdig,20628,UDP,22.423,192.168.22.201,43.4315,-79.7015,1427541393,dns
4,40490,40490,CA,1986.2900930771855,199.4.144.2,25.79325,-80.290556,199.19.49.220,4680,1911041,55,1911041,Tdig,20837,UDP,51.078,199.19.49.220,43.6405,-79.3815,1427541367,dns
4,21775,,CA,19.47352339005134,199.4.144.2,43.677223,-79.630556,199.15.87.38,4680,1911041,84,1911041,Tdig,20857,UDP,9.718,199.15.87.38,43.7505,-79.4105,1427541399,dns
4,812,,CA,541.5409155996391,199.4.144.2,43.677223,-79.630556,207.107.79.178,4680,1911041,21,1911041,Tdig,21122,UDP,16.214,192.168.3.69,45.7585,-73.4315,1427541379,dns
4,5769,5769,CA,2226.1704065513272,199.4.144.2,25.79325,-80.290556,184.162.46.114,4680,1911041,109,1911041,Tdig,21520,UDP,53.613,192.168.1.73,45.4775,-75.7415,1427541383,dns
4,40191,,CA,515.3023464061575,199.4.144.2,43.677223,-79.630556,208.85.113.7,4680,1911041,46,1911041,Tdig,22860,UDP,8.763,10.0.253.120,45.6775,-73.7495,1427541378,dns
4,7922,7922,CA,3819.96103625386,199.4.144.2,33.942536,-118.408075,50.149.116.54,4680,1911041,877,1911041,Tdig,281,UDP,48.702,10.7.4.99,45.4175,-75.6985,1427541379,dns
4,852,,CA,1935.065456319686,199.4.144.2,33.942536,-118.408075,137.186.214.31,4680,1911041,849,1911041,Tdig,2829,UDP,86.322,142.5.24.100,51.0615,-114.1115,1427541384,dns
4,5645,,CA,14.026936820249531,199.4.144.2,45.470556,-73.740833,69.165.173.23,4680,1911041,7,1911041,Tdig,4236,UDP,26.378,192.168.1.9,45.4805,-73.5615,1427541397,dns
4,6327,,CA,1934.7379910906586,199.4.144.2,33.942536,-118.408075,70.72.181.55,4680,1911041,299,1911041,Tdig,4568,UDP,64.041,70.72.181.55,51.0515,-114.0595,1427541364,dns
4,852,,CA,2214.7344696300715,199.4.144.2,33.942536,-118.408075,75.158.38.22,4680,1911041,6,1911041,Tdig,10441,UDP,59.234,192.168.0.148,53.5275,-113.3005,1427541535,dns
4,5645,,CA,10.085490022611609,199.4.144.2,45.470556,-73.740833,76.10.176.53,4680,1911041,68,1911041,Tdig,16837,UDP,20.021,10.143.128.18,45.4705,-73.6115,1427541532,dns
4,8111,8111,CA,2575.8251685335354,199.4.144.2,25.79325,-80.290556,198.166.7.10,4680,1911041,26,1911041,Tdig,17620,UDP,57.276,198.166.7.10,44.6375,-63.5915,1427541538,dns
4,6327,,CA,1664.9662780580934,199.4.144.2,33.942536,-118.408075,24.68.126.210,4680,1911041,146,1911041,Tdig,19894,UDP,40.344,24.68.126.210,48.4495,-123.3785,1427541535,dns
4,6327,,CA,2140.9914287338634,199.4.144.2,33.942536,-118.408075,64.180.68.70,4680,1911041,147,1911041,Tdig,20069,UDP,65.176,10.128.0.1,52.9815,-122.4295,1427541533,dns
4,5645,,CA,494.23136079132604,199.4.144.2,45.470556,-73.740833,173.230.160.88,4680,1911041,19,1911041,Tdig,20712,UDP,17.414,192.168.0.104,43.6485,-79.4325,1427541532,dns
4,13657,,CA,1987.0713856024647,199.4.144.2,25.79325,-80.290556,216.235.11.118,4680,1911041,49,1911041,Tdig,20841,UDP,51.814,172.16.1.102,43.6475,-79.3805,1427541533,dns
4,812,,CA,25.39377783542138,199.4.144.2,43.677223,-79.630556,99.237.149.219,4680,1911041,30,1911041,Tdig,3566,UDP,36.903,192.168.0.10,43.8405,-79.4095,1427541531,dns
4,6327,,CA,1746.2046191576815,199.4.144.2,33.942536,-118.408075,24.85.110.219,4680,1911041,1087,1911041,Tdig,4181,UDP,48.976,192.168.0.13,49.2575,-123.0985,1427541537,dns
4,577,,CA,524.9073263609696,199.4.144.2,43.677223,-79.630556,70.55.103.29,4680,1911041,68,1911041,Tdig,10412,UDP,20.577,192.168.2.10,45.4785,-73.5025,1427541571,dns
4,33361,,CA,1987.293540820306,199.4.144.2,25.79325,-80.290556,204.15.32.50,4680,1911041,32,1911041,Tdig,10444,UDP,45.257,192.168.50.16,43.6495,-79.3805,1427541551,dns
4,13657,13657,CA,1988.189664884422,199.4.144.2,25.79325,-80.290556,216.235.10.38,4680,1911041,57,1911041,Tdig,10791,UDP,53.49,216.235.10.38,43.6575,-79.3785,1427541557,dns
4,5645,,CA,478.86659831067914,199.4.144.2,45.470556,-73.740833,69.165.236.183,4680,1911041,61,1911041,Tdig,11009,UDP,17.451,192.168.1.27,43.7415,-79.2825,1427541594,dns
4,6327,,CA,3039.4387679923816,199.4.144.2,25.79325,-80.290556,50.71.204.123,4680,1911041,37,1911041,Tdig,11023,UDP,79.189,50.71.204.123,49.8385,-97.1215,1427541558,dns
4,11260,,CA,2577.318609513716,199.4.144.2,25.79325,-80.290556,76.11.65.168,4680,1911041,581,1911041,Tdig,1118,UDP,59.908,192.168.0.4,44.7115,-63.6825,1427541568,dns
4,5645,6939,CA,151.49003348491317,199.4.144.2,45.470556,-73.740833,204.225.221.41,4680,1911041,8,1911041,Tdig,11204,UDP,21.066,204.225.221.41,45.4395,-75.6825,1427541547,dns
4,5645,,CA,152.22994879249353,199.4.144.2,45.470556,-73.740833,135.23.114.218,4680,1911041,42,1911041,Tdig,1126,UDP,28.189,192.168.1.120,45.4305,-75.6915,1427541579,dns
4,5645,5645,CA,13.533474010878297,199.4.144.2,45.470556,-73.740833,206.248.184.48,4680,1911041,88,1911041,Tdig,11506,UDP,20.151,192.168.1.178,45.5205,-73.5825,1427541574,dns
4,53339,,CA,8.269116625088705,199.4.144.2,51.113888,-114.020278,192.75.191.12,4680,1911041,48,1911041,Tdig,12075,UDP,1.358,192.75.191.12,51.0495,-114.0795,1427541567,dns
4,16395,16395,CA,7.37362275398092,199.4.144.2,49.910036,-97.239886,198.181.199.250,4680,1911041,101,1911041,Tdig,12383,UDP,1.355,198.181.199.250,49.8985,-97.1385,1427541541,dns
4,13319,13319,CA,366.69842133377836,199.4.144.2,43.677223,-79.630556,209.87.249.16,4680,1911041,16,1911041,Tdig,12809,UDP,16.496,172.30.2.246,45.4215,-75.7025,1427541549,dns
4,577,,CA,361.14095184631475,199.4.144.2,43.677223,-79.630556,69.157.22.136,4680,1911041,58,1911041,Tdig,13116,UDP,18.941,192.168.2.16,45.3705,-75.7425,1427541562,dns
4,33139,,CA,2207.227613938842,199.4.144.2,25.79325,-80.290556,67.204.24.26,4680,1911041,94,1911041,Tdig,13623,UDP,58.151,198.18.1.11,45.3285,-75.9115,1427541572,dns
4,15290,6939,CA,3043.3754250263514,199.4.144.2,25.79325,-80.290556,64.4.71.18,4680,1911041,73,1911041,Tdig,13685,UDP,68.958,172.16.0.48,49.8695,-97.1485,1427541578,dns
4,812,812,CA,37.38941753791484,199.4.144.2,43.677223,-79.630556,174.112.169.23,4680,1911041,9,1911041,Tdig,13946,UDP,17.459,192.168.0.241,43.8905,-79.2705,1427541578,dns
4,7992,,CA,1929.7631002933413,199.4.144.2,25.79325,-80.290556,173.238.225.189,4680,1911041,28,1911041,Tdig,14099,UDP,56.699,172.27.27.14,43.1215,-79.1285,1427541571,dns
4,6407,,CA,2219.363037188545,199.4.144.2,25.79325,-80.290556,173.206.176.159,4680,1911041,139,1911041,Tdig,14310,UDP,59.999,10.0.1.6,45.4075,-75.6925,1427541556,dns
4,40788,,CA,79.03899002073558,199.4.144.2,43.677223,-79.630556,108.170.157.195,4680,1911041,88,1911041,Tdig,14354,UDP,12.967,192.168.1.109,43.0895,-79.0805,1427541575,dns
4,5645,6939,CA,757.2928150911133,199.4.144.2,45.470556,-73.740833,23.233.113.22,4680,1911041,30,1911041,Tdig,14783,UDP,25.466,192.168.0.105,42.3985,-82.1885,1427541567,dns
4,852,,CA,1752.7880540597287,199.4.144.2,33.942536,-118.408075,108.172.130.109,4680,1911041,57,1911041,Tdig,15072,UDP,35.42,192.168.99.20,49.3285,-123.0395,1427541541,dns
4,16276,16276,CA,491.1949587339771,199.4.144.2,43.677223,-79.630556,192.95.24.4,4680,1911041,11,1911041,Tdig,15190,UDP,9.888,192.95.24.4,45.3175,-73.8785,1427541557,dns
4,852,852,CA,1725.7148840507327,199.4.144.2,33.942536,-118.408075,108.172.92.146,4680,1911041,185,1911041,Tdig,15385,UDP,34.839,192.168.1.64,49.1295,-122.7185,1427541566,dns
4,5645,,CA,492.1932944728839,199.4.144.2,45.470556,-73.740833,69.165.173.39,4680,1911041,59,1911041,Tdig,15995,UDP,19.47,192.168.9.235,43.6695,-79.4185,1427541561,dns
4,22799,,CA,1781.740254849368,199.4.144.2,33.942536,-118.408075,24.207.0.98,4680,1911041,79,1911041,Tdig,16172,UDP,34.197,192.168.1.201,49.4685,-123.7695,1427541566,dns
4,53904,,CA,371.3875711776145,199.4.144.2,43.677223,-79.630556,205.189.33.125,4680,1911041,38,1911041,Tdig,16193,UDP,8.907,205.189.33.125,45.4985,-75.6985,1427541556,dns
4,812,,CA,7.79492662892689,199.4.144.2,43.677223,-79.630556,99.227.230.220,4680,1911041,55,1911041,Tdig,16939,UDP,26.009,192.168.56.150,43.7015,-79.7215,1427541579,dns
4,6327,,CA,1749.0582961248192,199.4.144.2,33.942536,-118.408075,50.67.30.50,4680,1911041,45,1911041,Tdig,17324,UDP,42.483,192.168.13.100,49.2595,-123.2415,1427541574,dns
4,11814,,CA,349.99280906706076,199.4.144.2,43.677223,-79.630556,198.91.166.34,4680,1911041,145,1911041,Tdig,17408,UDP,14.535,10.9.8.189,45.2915,-75.8425,1427541575,dns
4,5645,,CA,582.4151334251985,199.4.144.2,45.470556,-73.740833,23.233.1.190,4680,1911041,69,1911041,Tdig,17444,UDP,21.769,192.168.100.1,43.4595,-80.5205,1427541567,dns
4,577,,CA,27.180331582411128,199.4.144.2,43.677223,-79.630556,209.226.15.194,4680,1911041,42,1911041,Tdig,17445,UDP,15.952,192.168.210.199,43.8795,-79.4405,1427541553,dns
4,5645,,CA,4.176231173741824,199.4.144.2,45.470556,-73.740833,69.196.188.17,4680,1911041,44,1911041,Tdig,17796,UDP,31.725,192.168.2.10,45.5005,-73.7085,1427541550,dns
4,6327,,CA,1746.4049331709355,199.4.144.2,33.942536,-118.408075,24.86.207.175,4680,1911041,50,1911041,Tdig,17860,UDP,50.864,192.168.0.16,49.2575,-123.1095,1427541575,dns
4,5645,,CA,16.701571310970724,199.4.144.2,45.470556,-73.740833,23.91.144.171,4680,1911041,77,1911041,Tdig,18684,UDP,30.788,192.168.2.17,45.5495,-73.5585,1427541566,dns
4,5645,,CA,658.7581285952958,199.4.144.2,45.470556,-73.740833,192.0.147.141,4680,1911041,137,1911041,Tdig,19183,UDP,20.135,192.168.0.117,42.9685,-81.2385,1427541555,dns
4,5769,6939,CA,2467.0093481559998,199.4.144.2,25.79325,-80.290556,173.178.188.235,4680,1911041,21,1911041,Tdig,19324,UDP,57.06,192.168.10.10,46.7895,-71.2615,1427541563,dns
4,577,,CA,251.41511785627696,199.4.144.2,43.677223,-79.630556,65.95.90.255,4680,1911041,169,1911041,Tdig,19522,UDP,12.466,192.168.3.100,42.4085,-82.1915,1427541556,dns
4,577,,CA,3339.5526224268433,199.4.144.2,43.677223,-79.630556,204.101.56.122,4680,1911041,83,1911041,Tdig,19741,UDP,52.146,10.27.60.4,49.2575,-123.1105,1427541560,dns
4,21570,,CA,7.484820611456476,199.4.144.2,51.113888,-114.020278,104.244.191.131,4680,1911041,87,1911041,Tdig,19749,UDP,7.779,10.27.220.1,51.0515,-114.0605,1427541567,dns
4,5645,5645,CA,153.5554311131823,199.4.144.2,45.470556,-73.740833,206.248.140.154,4680,1911041,41,1911041,Tdig,20186,UDP,14.645,206.248.140.154,45.4305,-75.7085,1427541555,dns
4,11342,,CA,20.526046920059816,199.4.144.2,43.677223,-79.630556,207.188.80.198,4680,1911041,50,1911041,Tdig,20192,UDP,10.612,10.27.100.1,43.6485,-79.3785,1427541572,dns
4,271,271,CA,1749.0428518575716,199.4.144.2,33.942536,-118.408075,142.231.1.210,4680,1911041,73,1911041,Tdig,20318,UDP,30.663,142.231.1.210,49.2815,-123.1125,1427541563,dns
4,852,,CA,1934.3824521645822,199.4.144.2,33.942536,-118.408075,209.89.169.56,4680,1911041,28,1911041,Tdig,20522,UDP,53.124,209.89.169.56,51.0485,-114.0615,1427541554,dns
4,21570,6939,CA,1976.8389126450065,199.4.144.2,51.113888,-114.020278,63.250.102.14,4680,1911041,52,1911041,Tdig,20752,UDP,56.495,192.168.33.65,37.9985,-97.0005,1427541577,dns
4,5645,,CA,490.55133648660217,199.4.144.2,45.470556,-73.740833,69.196.158.18,4680,1911041,135,1911041,Tdig,20833,UDP,25.083,192.168.101.134,43.6485,-79.3815,1427541566,dns
4,35911,,CA,801.0576496950381,199.4.144.2,43.677223,-79.630556,142.217.213.226,4680,1911041,82,1911041,Tdig,20840,UDP,45.237,192.168.0.100,49.9175,-74.3605,1427541571,dns
4,40191,,CA,520.9842164403187,199.4.144.2,43.677223,-79.630556,208.85.113.7,4680,1911041,96,1911041,Tdig,21189,UDP,9.475,10.0.253.129,45.5015,-73.5685,1427541583,dns
4,852,,CA,1737.3581953817195,199.4.144.2,33.942536,-118.408075,207.81.7.139,4680,1911041,1072,1911041,Tdig,3704,UDP,42.433,192.168.1.64,49.1695,-123.1325,1427541581,dns
4,5645,6939,CA,2091.535698632164,199.4.144.2,45.470556,-73.740833,135.23.234.114,4680,1911041,84,1911041,Tdig,3790,UDP,23.692,199.212.90.65,37.9975,-96.9985,1427541582,dns
4,6327,,CA,1933.0729245899054,199.4.144.2,33.942536,-118.408075,184.64.26.246,4680,1911041,5,1911041,Tdig,4326,UDP,64.15,10.0.1.107,51.0405,-114.0915,1427541540,dns
4,26546,,CA,6.708874605055319,199.4.144.2,51.113888,-114.020278,208.94.30.62,4680,1911041,222,1911041,Tdig,4368,UDP,13.078,192.168.1.139,51.0915,-114.1095,1427541573,dns
4,22652,,CA,14.924701122983079,199.4.144.2,45.470556,-73.740833,173.231.112.178,4680,1911041,158,1911041,Tdig,4599,UDP,7.498,192.168.1.139,45.5115,-73.5585,1427541577,dns
4,5769,,CA,2334.4120442001768,199.4.144.2,25.79325,-80.290556,74.56.68.108,4680,1911041,74,1911041,Tdig,10314,UDP,49.155,192.168.0.102,46.0595,-73.4325,1427541608,dns
4,46609,46609,CA,15.562324602022313,199.4.144.2,45.470556,-73.740833,206.125.166.212,4680,1911041,74,1911041,Tdig,10477,UDP,1.329,206.125.166.212,45.5105,-73.5495,1427541607,dns
4,6327,,CA,1941.6928469601949,199.4.144.2,33.942536,-118.408075,174.0.20.63,4680,1911041,79,1911041,Tdig,1115,UDP,63.573,174.0.20.63,51.0995,-113.9425,1427541605,dns
4,22684,,CA,3803.315855545765,199.4.144.2,33.942536,-118.408075,65.181.47.37,4680,1911041,76,1911041,Tdig,11153,UDP,96.809,65.181.47.37,45.3085,-75.9005,1427541602,dns
4,5645,,CA,153.13219398449215,199.4.144.2,45.470556,-73.740833,24.246.2.189,4680,1911041,77,1911041,Tdig,11209,UDP,23.98,10.100.104.48,45.4215,-75.7025,1427541618,dns
4,6327,,CA,1940.3955395334697,199.4.144.2,33.942536,-118.408075,174.0.61.134,4680,1911041,237,1911041,Tdig,1137,UDP,67.327,172.16.1.25,51.1105,-114.1115,1427541601,dns
4,5645,,CA,483.93559026392404,199.4.144.2,45.470556,-73.740833,24.246.74.48,4680,1911041,53,1911041,Tdig,11792,UDP,17.901,192.168.0.10,43.8785,-79.4385,1427541616,dns
4,40788,40788,CA,311.2716031138687,199.4.144.2,43.677223,-79.630556,108.170.167.13,4680,1911041,127,1911041,Tdig,11864,UDP,31.588,192.168.1.191,45.8295,-77.1095,1427541627,dns
4,577,,CA,150.88081611122263,199.4.144.2,43.677223,-79.630556,64.229.122.2,4680,1911041,112,1911041,Tdig,11876,UDP,9.7,192.168.2.11,42.9905,-81.2395,1427541612,dns
4,852,,CA,1752.825093813276,199.4.144.2,33.942536,-118.408075,154.5.19.45,4680,1911041,5,1911041,Tdig,11967,UDP,38.287,192.168.1.131,49.3305,-123.0295,1427541609,dns
4,16796,16796,CA,14.026788593426122,199.4.144.2,49.910036,-97.239886,216.73.79.42,4680,1911041,91,1911041,Tdig,12093,UDP,1.648,216.73.79.42,49.7985,-97.1485,1427541626,dns
4,62752,62752,CA,11.712849711876224,199.4.144.2,49.910036,-97.239886,198.51.75.25,4680,1911041,91,1911041,Tdig,12095,UDP,2.701,198.51.75.25,49.8395,-97.1185,1427541627,dns
4,855,,CA,4800.646847862596,199.4.144.2,51.505278,0.055278,108.175.81.69,4680,1911041,79,1911041,Tdig,12109,UDP,80.049,172.16.16.26,46.4815,-67.7725,1427541617,dns
4,7057,,CA,1914.4046957382218,199.4.144.2,25.79325,-80.290556,98.143.65.35,4680,1911041,134,1911041,Tdig,12369,UDP,70.251,10.0.1.5,42.9915,-81.2495,1427541624,dns
4,812,,CA,2337.7772945600527,199.4.144.2,43.677223,-79.630556,99.246.125.189,4680,1911041,143,1911041,Tdig,12545,UDP,26.72,192.168.1.104,56.1295,-106.3505,1427541621,dns
4,852,,CA,1800.0324542154626,199.4.144.2,33.942536,-118.408075,216.57.186.184,4680,1911041,11,1911041,Tdig,12694,UDP,133.065,192.168.1.4,49.1495,-125.8985,1427541607,dns
4,577,,CA,503.05564558275546,199.4.144.2,43.677223,-79.630556,174.94.94.96,4680,1911041,33,1911041,Tdig,12895,UDP,21.97,192.168.2.25,45.4895,-73.8085,1427541633,dns
4,812,812,CA,11.416370376286258,199.4.144.2,43.677223,-79.630556,99.242.86.41,4680,1911041,151,1911041,Tdig,13112,UDP,17.296,192.168.0.10,43.6785,-79.7725,1427541637,dns
4,10566,10566,CA,520.6473867243875,199.4.144.2,43.677223,-79.630556,206.123.31.60,4680,1911041,117,1911041,Tdig,13132,UDP,33.973,206.123.31.60,45.4985,-73.5715,1427541626,dns
4,10566,10566,CA,743.2835750280396,199.4.144.2,43.677223,-79.630556,206.123.31.115,4680,1911041,89,1911041,Tdig,13182,UDP,64.17,206.123.31.115,46.7985,-71.2285,1427541610,dns
4,10570,21640,CA,366.53988799777284,199.4.144.2,43.677223,-79.630556,192.231.228.11,4680,1911041,93,1911041,Tdig,13330,UDP,15.806,192.231.228.11,45.4175,-75.7015,1427541613,dns
4,577,,CA,517.8253946706436,199.4.144.2,43.677223,-79.630556,70.52.30.195,4680,1911041,93,1911041,Tdig,13356,UDP,17.089,192.168.2.13,45.4805,-73.6005,1427541624,dns
4,11814,,CA,9.787434269284585,199.4.144.2,43.677223,-79.630556,99.230.135.89,4680,1911041,75,1911041,Tdig,14255,UDP,29.865,192.168.1.166,43.5895,-79.6405,1427541603,dns
4,6327,,CA,1725.5935761926255,199.4.144.2,33.942536,-118.408075,96.48.158.145,4680,1911041,118,1911041,Tdig,14361,UDP,54.681,10.0.42.50,49.1075,-122.8495,1427541603,dns
4,1403,,CA,2274.9252827513315,199.4.144.2,25.79325,-80.290556,96.127.192.38,4680,1911041,110,1911041,Tdig,14385,UDP,52.138,192.168.3.151,45.5395,-73.6185,1427541625,dns
4,19171,19171,CA,1742.1634843629422,199.4.144.2,33.942536,-118.408075,98.143.95.38,4680,1911041,99,1911041,Tdig,14779,UDP,31.497,98.143.95.38,49.2415,-122.9695,1427541613,dns
4,6939,6939,CA,1939.3874583109148,199.4.144.2,25.79325,-80.290556,209.51.186.5,4680,1911041,234,1911041,Tdig,14846,UDP,49.013,192.168.1.100,43.2305,-79.8605,1427541616,dns
4,3491,,CA,1986.2900930771855,199.4.144.2,25.79325,-80.290556,63.218.26.90,4680,1911041,109,1911041,Tdig,14927,UDP,56.369,63.218.26.90,43.6405,-79.3815,1427541608,dns
4,5645,,CA,578.3321724880785,199.4.144.2,45.470556,-73.740833,76.10.130.45,4680,1911041,9,1911041,Tdig,15050,UDP,20.008,192.168.1.130,43.5975,-80.5505,1427541605,dns
4,40788,,CA,94.45025713705513,199.4.144.2,43.677223,-79.630556,24.53.255.116,4680,1911041,22,1911041,Tdig,15053,UDP,34.29,192.168.0.100,43.4785,-80.7705,1427541625,dns
4,5645,6939,CA,757.4681199718044,199.4.144.2,45.470556,-73.740833,23.233.121.1,4680,1911041,123,1911041,Tdig,15106,UDP,24.451,172.16.32.100,42.4005,-82.1925,1427541632,dns
4,5645,,CA,172.3725370863732,199.4.144.2,45.470556,-73.740833,198.84.205.90,4680,1911041,28,1911041,Tdig,15609,UDP,22.808,192.168.0.98,45.3515,-75.9425,1427541637,dns
4,6327,6939,CA,1934.505865959861,199.4.144.2,33.942536,-118.408075,184.70.116.90,4680,1911041,9,1911041,Tdig,15744,UDP,59.382,192.168.5.149,51.0495,-114.0605,1427541640,dns
4,40788,,CA,39.35833599456307,199.4.144.2,43.677223,-79.630556,108.170.138.55,4680,1911041,4,1911041,Tdig,15933,UDP,14.83,192.168.1.50,43.3485,-79.8115,1427541606,dns
4,1403,,CA,2470.4523667249955,199.4.144.2,25.79325,-80.290556,192.222.163.5,4680,1911041,186,1911041,Tdig,15972,UDP,56.374,192.168.0.102,46.8085,-71.2095,1427541612,dns
4,6327,,CA,1744.3784817618248,199.4.144.2,33.942536,-118.408075,96.48.9.108,4680,1911041,223,1911041,Tdig,16107,UDP,43.962,10.10.100.106,49.2905,-122.7925,1427541607,dns
4,5645,5645,CA,14.528047937110566,199.4.144.2,45.470556,-73.740833,69.196.165.190,4680,1911041,21,1911041,Tdig,16113,UDP,20.231,192.168.88.92,45.5085,-73.5625,1427541630,dns
4,22652,,CA,15.594299686274182,199.4.144.2,45.470556,-73.740833,198.154.185.83,4680,1911041,140,1911041,Tdig,17269,UDP,1.918,10.0.7.12,45.5115,-73.5495,1427541635,dns
4,5769,,CA,2304.746257145377,199.4.144.2,25.79325,-80.290556,24.202.222.22,4680,1911041,78,1911041,Tdig,17304,UDP,64.406,10.21.230.103,45.4095,-71.9525,1427541604,dns
4,5769,,CA,2226.9160484556787,199.4.144.2,25.79325,-80.290556,24.200.66.161,4680,1911041,178,1911041,Tdig,17413,UDP,52.031,192.168.248.100,45.4785,-75.7025,1427541606,dns
4,577,,CA,29.009556565609497,199.4.144.2,43.677223,-79.630556,74.12.89.183,4680,1911041,20,1911041,Tdig,17583,UDP,15.946,192.168.2.50,43.8085,-79.3185,1427541623,dns
4,22573,,CA,2816.413958306766,199.4.144.2,43.677223,-79.630556,76.9.63.239,4680,1911041,137,1911041,Tdig,17601,UDP,90.872,192.168.42.102,60.0075,-111.8825,1427541615,dns
4,577,,CA,364.91043450797497,199.4.144.2,43.677223,-79.630556,206.47.112.212,4680,1911041,98,1911041,Tdig,17636,UDP,16.829,192.168.1.64,45.4005,-75.7115,1427541623,dns
4,40029,,CA,1749.4077181139792,199.4.144.2,33.942536,-118.408075,216.19.182.5,4680,1911041,115,1911041,Tdig,17809,UDP,32.363,192.168.1.226,49.2815,-123.1325,1427541618,dns
4,852,,CA,1751.2813145041805,199.4.144.2,33.942536,-118.408075,172.218.39.58,4680,1911041,84,1911041,Tdig,17830,UDP,37.832,192.168.2.102,49.3175,-123.0215,1427541610,dns
4,6327,,CA,1751.799636883843,199.4.144.2,33.942536,-118.408075,174.7.64.17,4680,1911041,100,1911041,Tdig,17840,UDP,53.981,192.168.0.24,49.3175,-123.0505,1427541633,dns
4,852,852,CA,1962.1262749571035,199.4.144.2,33.942536,-118.408075,66.222.179.161,4680,1911041,88,1911041,Tdig,17845,UDP,52.875,192.168.1.77,51.2995,-114.0305,1427541606,dns
4,852,,CA,1748.0047482481175,199.4.144.2,33.942536,-118.408075,108.180.111.175,4680,1911041,93,1911041,Tdig,17857,UDP,47.187,192.168.1.65,49.2705,-123.1205,1427541623,dns
4,19662,,CA,1744.6560744102285,199.4.144.2,33.942536,-118.408075,216.86.105.124,4680,1911041,18,1911041,Tdig,17910,UDP,68.687,192.168.0.100,49.2475,-123.0725,1427541619,dns
4,5645,,CA,9.072479275126856,199.4.144.2,45.470556,-73.740833,24.212.241.178,4680,1911041,5,1911041,Tdig,17922,UDP,9.517,10.20.0.122,45.4985,-73.6315,1427541614,dns
4,11727,,CA,169.69644952295195,199.4.144.2,43.677223,-79.630556,204.19.18.252,4680,1911041,233,1911041,Tdig,17925,UDP,20.522,204.19.18.252,44.1795,-81.6315,1427541630,dns
4,1403,,CA,2275.942911168084,199.4.144.2,25.79325,-80.290556,192.222.198.115,4680,1911041,197,1911041,Tdig,17966,UDP,51.996,192.168.14.104,45.5405,-73.5795,1427541635,dns
4,53904,53904,CA,366.5962900610312,199.4.144.2,43.677223,-79.630556,205.189.33.92,4680,1911041,94,1911041,Tdig,18022,UDP,9.902,192.168.1.165,45.4185,-75.7015,1427541623,dns
4,239,239,CA,18.76921957518221,199.4.144.2,43.677223,-79.630556,128.100.103.20,4680,1911041,9,1911041,Tdig,18095,UDP,1.706,128.100.103.20,43.6595,-79.3985,1427541616,dns
4,5769,,CA,2273.1849358493073,199.4.144.2,25.79325,-80.290556,173.178.116.31,4680,1911041,106,1911041,Tdig,18203,UDP,53.483,192.168.0.101,45.5085,-73.5525,1427541629,dns
4,5645,,CA,492.94703291046227,199.4.144.2,45.470556,-73.740833,192.0.159.88,4680,1911041,141,1911041,Tdig,18322,UDP,18.498,10.10.0.101,43.658500000000004,-79.4215,1427541626,dns
4,852,,CA,2212.0175372099625,199.4.144.2,33.942536,-118.408075,161.184.220.244,4680,1911041,19,1911041,Tdig,18432,UDP,94.523,192.168.1.67,53.5285,-113.5015,1427541619,dns
4,852,,CA,4137.88869660368,199.4.144.2,33.942536,-118.408075,207.134.230.7,4680,1911041,81,1911041,Tdig,18437,UDP,106.983,192.168.1.67,46.7605,-71.6915,1427541629,dns
4,577,,CA,520.241152115675,199.4.144.2,43.677223,-79.630556,70.29.174.128,4680,1911041,93,1911041,Tdig,18750,UDP,25.034,192.168.2.11,45.4675,-73.5605,1427541620,dns
